x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name,frame_index,center_x,center_y,time,sliding_window_x,sliding_window_y,real_world_x,real_world_y,real_world_sw_x,real_world_sw_y,latitude,longitude,speed,nr_people
669.7822,269.55118,684.2263,311.51315,0,0.73546296,7,person,57,677.0042,290.5322,4.0,667.66,292.029,1089616.945360736,6123201.566529628,1089617.3464,6123201.166,9.788195558531745,48.09816504843179,0.8671235488771724,35
682.76294,271.01135,698.704,311.98593,0,0.7385465,7,person,64,690.7335,291.4986,4.5,684.3868,292.0013,1089617.011971585,6123202.217519768,1089617.2221,6123201.9647,9.788196156907183,48.09816895401836,1.1363203954622516,33
701.4563,268.81808,716.8422,311.85416,0,0.77881485,7,person,72,709.1493,290.3361,5.0,701.2684,291.838,1089616.9981054605,6123203.0804715855,1089617.2798,6123202.7378,9.788196032345668,48.09817413125922,0.8692326327792415,35
715.0755,269.33224,731.45557,311.7035,0,0.596199,7,person,79,723.2655,290.5179,5.5,715.4065,290.9426,1089616.980825417,6123203.740268656,1089617.0357,6123203.3949,9.788195877116395,48.098178089681895,1.0886261418360155,34
733.14984,269.47797,747.83527,310.60068,0,0.76516265,7,person,87,740.4926,290.0393,6.0,731.0188,291.6111,1089616.8362041286,6123204.537906244,1089617.2371,6123204.1191,9.788194577961258,48.098182875072105,0.9238839795956584,33
745.74585,270.96066,760.8234,312.31436,0,0.7377551,7,person,94,753.2846,291.6375,6.5,745.8523,291.6556,1089617.0689772975,6123205.145434513,1089617.0858,6123204.8121,9.78819666899821,48.09818651990986,1.2638126093676312,34
764.6655,272.79507,779.9739,314.04153,0,0.7219343,7,person,102,772.3197,293.4183,7.0,761.955,293.7468,1089617.3031106552,6123206.03806349,1089617.3944,6123205.5679,9.78819877225395,48.09819187519566,0.966366186106445,34
775.5876,274.97144,792.9121,316.3966,0,0.4438915,7,person,109,784.2498,295.684,7.5,777.076,295.1285,1089617.6171339815,6123206.598589835,1089617.5632,6123206.2682,9.788201593173484,48.09819523804696,1.0980090105681846,33
791.84326,277.66843,809.3273,318.15173,0,0.7182076,7,person,117,800.5853,297.9101,8.0,792.6312,297.9474,1089617.850504172,6123207.354645798,1089617.906,6123206.994,9.788203689573574,48.098199773968624,1.4630017352107816,30
806.51025,280.87796,823.31616,322.6771,0,0.67202777,7,person,124,814.9132,301.7775,8.5,806.6704,300.5241,1089618.44135182,6123208.017679046,1089618.2545,6123207.6407,9.788208997248303,48.09820375180462,1.2135793850569438,32
825.31415,281.73495,844.8164,323.2506,0,0.80446357,7,person,132,835.0653,302.4928,9.0,824.5772,302.874,1089618.5174304002,6123208.93239367,1089618.7011,6123208.4592,9.788209680673816,48.09820923959038,4.498932299379703,32
852.9817,316.89502,896.7229,338.66287,0,0.30011052,7,person,144,874.8523,327.7789,9.5,839.4014,304.8342,1089620.4581459523,6123210.692306847,1089618.8776,6123209.1282,9.788227114418243,48.09821979810197,1.8079457535753836,31
877.1819,310.99005,934.63324,339.6698,0,0.38988167,7,person,150,905.9076,325.3299,10.0,859.6632,315.946,1089620.5804745469,6123212.053242923,1089619.8146,6123210.0245,9.788228213314705,48.09822796296881,0,31
489.95718,360.48557,521.0573,428.5374,0,0.79351324,8,person,3,505.5072,394.5115,0.0,505.5072,394.5115,1089630.481621008,6123195.752692761,1089630.4816,6123195.7527,9.788317156826666,48.09813016856119,0.27102289299686266,24
491.00525,361.3065,521.91284,429.8675,0,0.7821178,8,person,4,506.459,395.587,0.5,505.9831,395.0493,1089630.6117633502,6123195.814268919,1089630.5467,6123195.7835,9.788318325915219,48.0981305379849,0.7691749148494538,29
496.07977,366.76813,532.13824,433.0178,0,0.88913995,8,person,12,514.109,399.893,1.0,511.022,399.5031,1089630.9146091163,6123196.1781505905,1089630.9574,6123196.0675,9.788321046425024,48.09813272107841,1.6882927025037338,33
502.6673,373.34735,536.3428,441.53824,0,0.8569724,8,person,19,519.505,407.4428,1.5,517.6704,404.3039,1089631.730919309,6123196.533584952,1089631.5223,6123196.4248,9.788328379464248,48.09813485349254,0.9295096124581669,34
511.96494,376.87305,540.9083,445.9023,0,0.8264379,8,person,27,526.4366,411.3877,2.0,523.571,409.2246,1089632.1390218185,6123196.878624323,1089631.9258,6123196.7002,9.788332045511467,48.09813692354225,0.6508204297823255,33
517.179,382.69363,549.6597,448.62683,0,0.8509901,8,person,34,533.4194,415.6602,2.5,531.1986,414.8272,1089632.389419682,6123197.197291521,1089632.3999,6123197.115,9.788334294873748,48.098138835373106,1.6550711007786378,35
525.27856,387.56094,555.103,457.24408,0,0.82394224,8,person,42,540.1908,422.4025,3.0,538.0928,419.1353,1089633.180702071,6123197.589622623,1089632.7432,6123197.4494,9.788341403084386,48.09814118914747,1.2184720319167335,36
534.66034,393.08383,566.2467,463.10318,0,0.7019225,8,person,51,550.4535,428.0935,3.5,542.027,422.9079,1089633.7042587264,6123198.071405027,1089633.1981,6123197.6406,9.788346106273844,48.098144079581076,0.9207329350779584,36
537.79675,397.0154,575.6749,467.81406,0,0.87609994,8,person,57,556.7358,432.4147,4.0,552.504,430.3394,1089634.1209205508,6123198.377336848,1089633.868,6123198.1757,9.788349849210695,48.098145915006306,1.476401516702432,35
543.89966,401.37628,579.0799,476.01028,0,0.88227063,8,person,64,561.4898,438.6933,4.5,559.48,434.5574,1089634.8390337415,6123198.664960952,1089634.3596,6123198.5183,9.788356300131245,48.098147640595094,0.36727639232132986,33
552.3633,407.41638,584.94165,476.3187,0,0.8350917,8,person,72,568.6525,441.8675,5.0,565.562,441.5764,1089634.8598457682,6123198.942187908,1089634.8714,6123198.8373,9.78835648708886,48.098149303806565,1.2222069365233668,35
557.57275,414.5745,592.4069,483.05988,0,0.8754871,8,person,79,574.9898,448.8172,5.5,571.6175,446.0019,1089635.4368396495,6123199.263681441,1089635.2227,6123199.106,9.788361670313085,48.09815123259344,2.240423986830594,34
563.08795,420.13705,599.9864,496.1306,0,0.8677545,8,person,87,581.5372,458.1338,6.0,578.4889,450.8668,1089636.533532188,6123199.658408642,1089635.6612,6123199.4267,9.78837152206978,48.09815360074251,0.4106447251980216,33
569.3302,423.59253,604.9371,494.20544,0,0.88482463,8,person,94,587.1336,458.899,6.5,583.9118,458.6106,1089636.3681923484,6123199.845530249,1089636.4807,6123199.7424,9.788370036796728,48.09815472337062,1.4151398737340224,34
574.8154,430.00653,613.1506,502.45905,0,0.8815478,8,person,102,593.983,466.2328,7.0,590.7089,464.397,1089637.0434171811,6123200.18711711,1089636.8867,6123200.0458,9.788376102444603,48.09815677270634,1.8555274396567742,34
580.6961,435.0149,618.68585,513.7902,0,0.8945588,8,person,109,599.691,474.4026,7.5,596.6824,467.6888,1089637.9522159745,6123200.510760278,1089637.1236,6123200.2952,9.788384266323066,48.098158714389584,0.45902206599943524,33
591.7002,441.1448,626.87366,513.74493,0,0.85563153,8,person,117,609.2869,477.4449,8.0,605.1206,477.5139,1089637.93923259,6123200.858905202,1089638.043,6123200.7197,9.788384149691339,48.09816080306996,1.2568260504329218,30
598.7232,448.0021,635.5818,521.2892,0,0.88796896,8,person,124,617.1525,484.6456,8.5,612.8102,480.7404,1089638.526682828,6123201.212652324,1089638.2079,6123201.0186,9.788389426846614,48.098162925360405,1.9608958235980412,32
606.637,453.39008,645.3082,533.6801,0,0.8822312,8,person,132,625.9726,493.5351,9.0,622.735,486.7843,1089639.4729946696,6123201.634811521,1089638.6871,6123201.4319,9.788397927710522,48.098165458086,0.5286031743748957,32
615.1584,460.31726,652.20337,536.18585,0,0.8430446,8,person,139,633.6809,498.2516,9.5,629.3538,494.3476,1089639.654872182,6123201.927837121,1089639.4337,6123201.7445,9.788399561544013,48.098167216080164,1.1011952407374768,31
621.12616,466.53094,657.2244,543.3219,0,0.8814575,8,person,147,639.1753,504.9264,10.0,636.9298,500.9648,1089640.1839069468,6123202.1768090725,1089639.8813,6123202.0664,9.788404313944165,48.09816870977636,0,31
309.31766,104.98273,327.91544,149.56987,0,0.836232,9,person,3,318.6165,127.2763,0.0,318.6165,127.2763,1089586.9754470766,6123176.0012993505,1089586.9754,6123176.0013,9.787926334216706,48.098011670727566,0.9100062314688021,24
308.60904,106.2911,327.14484,151.43694,0,0.8204143,9,person,4,317.8769,128.864,0.5,318.2467,128.0702,1089587.4305426017,6123176.078184264,1089587.203,6123176.0397,9.787930422409366,48.09801213199659,2.3897088177815644,29
300.04892,108.79872,319.42722,156.48509,0,0.79532504,9,person,12,309.7381,132.6419,1.0,313.793,130.9487,1089588.625786968,6123175.878278417,1089587.9532,6123175.9451,9.78794115947219,48.098010932666675,1.192795017180565,33
294.08594,112.76404,313.2174,158.99625,0,0.84263897,9,person,19,303.6517,135.8801,1.5,306.5395,134.5284,1089589.2060300226,6123175.646329617,1089588.8256,6123175.7386,9.787946371884235,48.098009541095855,2.027595423613136,34
285.5988,116.83869,306.16797,163.38844,0,0.7609479,9,person,27,295.8834,140.1136,2.0,298.9293,139.0118,1089590.2165567642,6123175.433287752,1089589.9753,6123175.5647,9.787955449600405,48.09800826295666,2.346301087823225,33
279.71887,119.79226,301.257,168.56677,0,0.8005366,9,person,34,290.4879,144.1795,2.5,293.0083,143.4563,1089591.397268474,6123175.429590508,1089591.0974,6123175.4702,9.787966056114158,48.09800824077515,1.4937832676459668,35
275.1924,122.931915,294.8791,171.91815,0,0.7966419,9,person,42,285.0358,147.425,3.0,287.5542,146.2138,1089592.14416518,6123175.301421046,1089591.7947,6123175.3572,9.787972765601422,48.098007471825746,2.2683157828044025,36
270.39874,127.550644,289.4719,177.08273,0,0.8214286,9,person,49,279.9353,152.3167,3.5,282.4504,150.1276,1089593.285589324,6123175.316899438,1089592.9365,6123175.3092,9.787983019188966,48.09800756468796,1.5137882081138774,36
260.92612,128.85234,284.26242,180.55267,0,0.74720675,9,person,57,272.5943,154.7025,4.0,276.333,152.9776,1089594.030993459,6123175.079785873,1089593.4255,6123175.0835,9.787989715268237,48.09800614213117,1.4763805317518186,35
256.9561,133.87386,278.91824,184.01846,0,0.61415553,9,person,64,267.9372,158.9462,4.5,269.0427,156.0254,1089594.7726605618,6123175.013915284,1089594.006,6123174.9213,9.78799637777718,48.09800574694224,1.7169397076334096,33
251.69217,135.86421,274.20718,188.1036,0,0.7550057,9,person,72,262.9497,161.9839,5.0,265.0056,160.8732,1089595.636144171,6123174.968623813,1089595.3406,6123174.9798,9.788004134582415,48.098005475217214,1.0652187849777537,35
246.34213,133.55183,269.48447,190.64667,0,0.5907111,9,person,79,257.9133,162.0992,5.5,260.1478,162.1788,1089596.1631691798,6123174.820817275,1089595.6615,6123174.7958,9.788008868928623,48.09800458845562,2.5562446142693704,34
239.20274,143.8841,262.24503,196.89641,0,0.78703815,9,person,87,250.7239,170.3903,6.0,254.8894,166.1576,1089597.4492724745,6123174.781814281,1089597.1179,6123174.8025,9.788020422191087,48.09800435445814,0.6225611834771052,33
234.25655,150.0706,252.12257,197.74011,0,0.7731985,9,person,94,243.1896,173.9054,6.5,246.9714,172.0156,1089597.6077222193,6123174.373833863,1089597.6069,6123174.6211,9.788021845569363,48.09800190678985,2.7128244063417446,34
222.25296,150.26701,242.62265,204.53526,0,0.82164615,9,person,102,232.4378,177.4011,7.0,239.8914,176.9048,1089598.965455032,6123174.159197344,1089598.6264,6123174.5187,9.788034042290736,48.098000619083386,0.9414227637453859,34
213.83826,158.16048,234.68724,206.66548,0,0.8352778,9,person,109,224.2628,182.413,7.5,230.4508,181.8146,1089599.3759598413,6123173.802221109,1089599.3288,6123174.1574,9.78803772991818,48.097998477413256,3.003203899064833,33
203.76088,162.87538,225.0063,214.44716,0,0.83652323,9,person,117,214.3836,188.6613,8.0,218.9254,186.4162,1089600.8860964389,6123173.713366615,1089600.1935,6123173.7558,9.788051295706047,48.097997944332896,0.9120527842713876,30
194.965,166.60706,218.82877,216.64862,0,0.8428189,9,person,124,206.8969,191.6278,8.5,210.9662,189.8156,1089601.2985100783,6123173.4093285175,1089600.935,6123173.5589,9.788055000480805,48.09799612026373,1.3767925120127766,32
184.25298,171.26776,206.22827,219.97241,0,0.83696884,9,person,132,195.2406,195.6201,9.0,200.2658,194.6999,1089601.9153968277,6123172.933228856,1089601.97,6123173.2246,9.788060542068761,48.09799326391527,1.4911751286890238,32
173.38783,174.77803,200.978,223.93793,0,0.8509782,9,person,139,187.1829,199.358,9.5,190.0262,196.1744,1089602.651906674,6123172.716327799,1089602.1231,6123172.7151,9.788067158249278,48.097991962622544,1.8949046549790698,31
162.5798,179.27832,184.67117,228.88588,0,0.509281,9,person,147,173.6255,204.0821,10.0,179.3041,199.3639,1089603.552814299,6123172.244620024,1089602.4549,6123172.2498,9.78807525124017,48.09798913262288,0,31
63.565445,276.59976,94.919655,332.27145,0,0.73780024,10,person,3,79.2426,304.4356,0.0,79.2426,304.4356,1089619.6476205986,6123173.327330336,1089619.6476,6123173.3273,9.788219833345106,48.097995628317626,0.06362768733377283,24
63.553833,276.58865,95.19717,332.49466,0,0.746149,10,person,4,79.3755,304.5417,0.5,79.309,304.4886,1089619.6771470534,6123173.346027109,1089619.6624,6123173.3367,9.788220098585764,48.097995740488464,0.07858895814264447,29
63.54152,276.5604,95.74825,332.75964,0,0.72518414,10,person,12,79.6449,304.66,1.0,79.5777,304.659,1089619.71217432,6123173.373743956,1089619.7115,6123173.3719,9.788220413241053,48.09799590677502,0.07502379342074833,33
63.566525,276.5511,95.46658,332.49365,0,0.7256778,10,person,19,79.5166,304.5224,1.5,79.6084,304.5424,1089619.677016543,6123173.352975749,1089619.6853,6123173.3619,9.788220097413369,48.09799578217666,0.14047616575421076,34
63.62543,276.6223,95.379745,331.97897,0,0.71790177,10,person,27,79.5026,304.3006,2.0,79.4726,304.2933,1089619.608911337,6123173.324378066,1089619.6082,6123173.3228,9.788219485613897,48.09799561060556,0.03617743893874298,33
63.63998,276.63986,95.00724,331.86423,0,0.71397674,10,person,34,79.3236,304.252,2.5,79.5284,304.3348,1089619.5937089585,6123173.309258147,1089619.6185,6123173.3297,9.788219349048605,48.09799551989396,0.10601382129814764,35
63.61783,276.61096,95.34442,332.24146,0,0.7195778,10,person,42,79.4811,304.4262,3.0,79.4284,304.3623,1089619.6436580475,6123173.337546567,1089619.6265,6123173.3277,9.788219797748907,48.097995689609654,0.016386031341018726,36
63.61149,276.57928,95.43476,332.17947,0,0.6872755,10,person,49,79.5231,304.3794,3.5,79.5021,304.411,1089619.635455609,6123173.336271137,1089619.6396,6123173.3369,9.788219724065147,48.09799568195774,0.10456918141720344,36
63.61206,276.58307,95.48314,332.56183,0,0.7075419,10,person,57,79.5476,304.5724,4.0,79.498,304.4444,1089619.6860311022,6123173.358207177,1089619.6494,6123173.3404,9.788220178392532,48.097995813562484,0.013813168277297708,35
63.59951,276.60938,95.45717,332.6136,0,0.71283835,10,person,64,79.5283,304.6115,4.5,79.5364,304.5643,1089619.6928738346,6123173.3600529125,1089619.6812,6123173.3564,9.788220239861843,48.09799582463594,0.02807047141068798,33
63.604218,276.62115,95.40606,332.71808,0,0.7104947,10,person,72,79.5051,304.6696,5.0,79.5204,304.6317,1089619.7066806334,6123173.364558502,1089619.6956,6123173.3597,9.788220363890428,48.09799585166711,0.5975598509910016,35
63.46878,277.03693,93.77553,330.59415,0,0.6738686,10,person,79,78.6222,303.8155,5.5,78.6597,303.8709,1089619.4251007047,6123173.205251443,1089619.4401,6123173.2133,9.788217834414892,48.09799489590825,0.1135443430926539,34
63.583572,276.82916,97.21906,330.53842,0,0.5598716,10,person,87,80.4013,303.6838,6.0,79.7142,303.9368,1089619.4177596474,6123173.290790249,1089619.4694,6123173.2679,9.788217768469051,48.09799540909625,0.04834985633439145,33
63.58683,276.8086,97.31401,330.71158,0,0.581536,10,person,94,80.4504,303.7601,6.5,80.4871,303.7977,1089619.4407859205,6123173.302655269,1089619.4492,6123173.3079,9.78821797531758,48.09799548028016,0.09758296118143121,34
63.512466,276.77487,97.395836,331.06808,0,0.62219125,10,person,102,80.4542,303.9215,7.0,80.4986,303.8572,1089619.4881500634,6123173.322223912,1089619.4699,6123173.3188,9.788218400796916,48.09799559768176,0.11253568427124314,34
63.500298,276.91193,97.41602,330.65646,0,0.6647137,10,person,109,80.4582,303.7842,7.5,80.2995,303.7614,1089619.4334584842,6123173.300045255,1089619.4361,6123173.2946,9.7882179094941,48.09799546462144,0.3770770112064547,33
63.499374,276.8169,96.42459,329.31778,0,0.67461574,10,person,117,79.962,303.0673,8.0,80.0608,303.2868,1089619.2550883277,6123173.202322869,1089619.312,6123173.2334,9.788216307167724,48.09799487833835,0.5153564945167105,30
63.428326,276.86884,93.95075,331.25504,0,0.57474905,10,person,124,78.6895,304.0619,8.5,79.2157,303.8523,1089619.5129099994,6123173.244617695,1089619.4549,6123173.2218,9.788218623219207,48.09799513208514,0.8907100624584192,32
63.455505,276.74393,97.7923,334.37723,0,0.6402957,10,person,132,80.6239,305.5606,9.0,78.883,304.309,1089619.9253601052,6123173.509509488,1089619.581,6123173.2821,9.788222328321547,48.09799672129703,0.24059839638673147,32
63.407303,276.7236,95.695015,333.59262,0,0.6666134,10,person,139,79.5512,305.1581,9.5,80.1019,305.7229,1089619.8220821735,6123173.414122632,1089619.9706,6123173.5042,9.7882214005601,48.0979961490259,1.5899344374961906,31
63.716946,276.73944,100.18516,339.32642,0,0.6550929,10,person,147,81.9511,308.0329,10.0,79.9146,305.9922,1089620.5710795156,6123173.8388201725,1089620.0468,6123173.5241,9.788228128917703,48.09799869698844,0,31
227.36923,284.00146,246.42323,335.96115,0,0.7914689,11,person,3,236.8962,309.9813,0.0,236.8962,309.9813,1089620.1313808404,6123181.222271093,1089620.1314,6123181.2223,9.788224179037298,48.098042993801975,0.007451428458881575,24
227.26439,283.98724,246.44366,335.9898,0,0.790522,11,person,4,236.854,309.9885,0.5,236.8751,309.9849,1089620.135088359,6123181.221424094,1089620.1332,6123181.2218,9.788224212342504,48.09804298872043,0.013034950744610184,29
227.6151,283.95007,246.4328,336.0103,0,0.7887961,11,person,12,237.024,309.9802,1.0,237.0318,310.0,1089620.1377387834,6123181.230481755,1089620.1512,6123181.2362,9.788224236151672,48.0980430430616,0.0806932196437146,33
227.61894,283.97247,246.14261,335.7125,0,0.801607,11,person,19,236.8808,309.8425,1.5,236.8854,309.8767,1089620.0991945646,6123181.211194143,1089620.1079,6123181.2138,9.788223889903065,48.09804292734614,0.07111240703085647,34
227.64613,283.92206,246.611,335.96405,0,0.83013856,11,person,27,237.1286,309.9431,2.0,236.932,309.9472,1089620.1317535816,6123181.233610454,1089620.1134,6123181.2181,9.78822418238569,48.09804306183213,0.031905243032016146,33
227.20906,283.9149,246.59242,335.86676,0,0.7691253,11,person,34,236.9007,309.8908,2.5,237.0226,309.9462,1089620.119165332,6123181.218566672,1089620.1263,6123181.2255,9.78822406930352,48.09804297157741,0.02561157826328917,35
226.45438,284.35394,247.10683,335.96597,0,0.8001153,11,person,42,236.7806,310.16,3.0,236.6698,309.9652,1089620.1320057772,6123181.216890725,1089620.1219,6123181.2104,9.788224184651202,48.098042961522616,0.02655411179822172,36
226.00832,284.67664,246.8401,335.9282,0,0.8150623,11,person,49,236.4242,310.3024,3.5,236.523,310.1797,1089620.1271219528,6123181.198114471,1089620.132,6123181.2041,9.788224140779061,48.09804284887503,0.4389898333551915,36
225.76779,284.64032,248.81006,337.54596,0,0.8326499,11,person,57,237.2889,311.0931,4.0,236.6954,310.5851,1089620.3359558892,6123181.306862222,1089620.2018,6123181.2353,9.78822601676623,48.098043501303934,0.4751748197122012,35
225.8542,284.9836,246.53458,335.8082,0,0.80898595,11,person,64,236.1944,310.3959,4.5,236.5453,310.8769,1089620.1115916935,6123181.182026652,1089620.2335,6123181.2381,9.788224001268368,48.09804275235665,0.14443987134925226,33
225.50539,284.83212,246.10234,335.28696,0,0.81822824,11,person,72,235.8039,310.0595,5.0,235.9094,310.294,1089620.0440601239,6123181.141445558,1089620.0925,6123181.1629,9.788223394621957,48.098042508891574,0.13671520159207948,35
225.9352,285.0125,245.71053,334.7675,0,0.8209606,11,person,79,235.8229,309.89,5.5,235.8329,309.8662,1089619.9766507507,6123181.120682287,1089619.9775,6123181.1226,9.788222789073254,48.098042384322945,0.03692362840311191,34
226.25305,285.04114,245.23117,334.91022,0,0.81669384,11,person,87,235.7421,309.9757,6.0,235.8061,309.9458,1089619.9951817712,6123181.12273498,1089619.9869,6123181.1219,9.788222955540244,48.098042396638014,0.051701177118236206,33
226.0359,285.22336,245.39857,334.7156,0,0.8287615,11,person,94,235.7172,309.9695,6.5,235.7406,309.9416,1089619.9699099734,6123181.113400818,1089619.9691,6123181.1145,9.788222728519822,48.09804234063798,0.18097071197031667,34
226.00813,284.87753,245.75285,335.39273,0,0.8092308,11,person,102,235.8805,310.1351,7.0,235.7756,310.037,1089620.0577724506,6123181.149557977,1089620.0137,6123181.1305,9.788223517801883,48.09804255756179,0.09473151650284814,34
225.21057,285.27658,245.93222,335.05627,0,0.84340966,11,person,109,235.5714,310.1664,7.5,235.6236,310.0963,1089620.0141374178,6123181.120579016,1089620.002,6123181.1198,9.788223125821714,48.09804238370337,0.06749660188366938,33
224.91522,285.19452,245.91026,334.8111,0,0.41021788,11,person,117,235.4127,310.0028,8.0,235.3672,310.1038,1089619.9823127822,6123181.10266195,1089619.9799,6123181.0988,9.788222839936148,48.098042276210464,0.08459775105841713,30
225.47272,285.36658,246.16843,335.09656,0,0.8105093,11,person,124,235.8206,310.2316,8.5,235.1382,310.5412,1089620.0193643712,6123181.134309543,1089620.0923,6123181.1427,9.788223172776235,48.09804246607927,0.10860939706683136,32
225.3014,285.22775,245.49634,335.51782,0,0.8362751,11,person,132,235.3989,310.3728,9.0,235.5894,310.2232,1089620.073987547,6123181.131502453,1089620.0476,6123181.1291,9.788223663464573,48.098042449238214,0.11525132334177475,32
226.05376,285.0005,245.98917,335.0745,0,0.62879336,11,person,139,236.0215,310.0375,9.5,235.63,310.0674,1089620.0165016465,6123181.143102114,1089620.0228,6123181.1307,9.788223147059941,48.098042518830034,0.23224292389803136,31
229.0864,284.6631,247.60547,335.6479,0,0.80879724,11,person,147,238.3459,310.1555,10.0,237.6772,309.9051,1089620.0908169204,6123181.2792633,1089620.0419,6123181.2093,9.788223814645406,48.09804333572502,0,31
589.44403,240.7894,617.71466,286.3795,0,0.3027624,12,person,3,603.5793,263.5844,0.0,603.5793,263.5844,1089613.3861515925,6123197.657520777,1089613.3862,6123197.6575,9.788163585612017,48.098141596499644,0.40401824326774166,24
593.3848,240.48682,619.19885,287.5698,0,0.7667158,12,person,4,606.2918,264.0283,0.5,604.9355,263.8064,1089613.561536447,6123197.81276213,1089613.4738,6123197.7351,9.78816516112097,48.098142527863736,1.0995479586945942,29
611.9593,242.67358,634.55597,287.45685,0,0.73062855,12,person,12,623.2576,265.0652,1.0,615.447,264.1641,1089613.5530775138,6123198.64793548,1089613.4672,6123198.2548,9.78816508513308,48.098147538451485,1.1002742095755806,33
625.5787,243.34654,652.5293,288.58762,0,0.76403546,12,person,19,639.054,265.9671,1.5,631.777,266.0306,1089613.7249314366,6123199.442478352,1089613.7596,6123199.1112,9.788166628923136,48.09815230527793,1.1126967190392179,34
643.875,243.80759,667.9715,289.14734,0,0.7752598,12,person,27,655.9233,266.4775,2.0,649.8836,266.0458,1089613.8137134025,6123200.277045171,1089613.7958,6123199.9724,9.788167426465105,48.09815731222587,1.2597860003965549,33
659.5696,244.2151,684.05566,291.47736,0,0.78868115,12,person,34,671.8126,267.8462,2.5,663.6462,267.1867,1089614.156357567,6123201.082215806,1089614.0489,6123200.6754,9.788170504490006,48.09816214281222,0.9689103188068843,35
675.69025,246.49611,698.18915,290.96277,0,0.80064327,12,person,42,686.9397,268.7294,3.0,679.8602,267.7056,1089614.088970216,6123201.811184692,1089614.0826,6123201.4499,9.788169899139131,48.098166516229064,1.668805001512406,36
687.2525,247.863,715.31665,295.6993,0,0.7984269,12,person,49,701.2846,271.7812,3.5,693.7591,269.4799,1089614.7692273727,6123202.554536098,1089614.3722,6123202.1607,9.78817600999314,48.09817097593284,1.250248288648677,36
707.53235,248.53568,732.0943,293.91708,0,0.81104136,12,person,57,719.8133,271.2264,4.0,712.1819,270.927,1089614.524052428,6123203.42920569,1089614.5169,6123203.0592,9.78817380754914,48.09817622347373,1.3502369611972516,35
722.1653,249.12793,746.1283,297.33527,0,0.65483916,12,person,64,734.1468,273.2316,4.5,725.38,272.1914,1089615.0115488444,6123204.143708483,1089614.7754,6123203.7141,9.788178186803957,48.09818051010073,1.0086779560227153,33
739.20953,251.07166,760.9103,296.67123,0,0.7257276,12,person,72,750.0599,273.8714,5.0,742.0746,273.524,1089614.9241232858,6123204.8984997,1089614.9003,6123204.5057,9.788177401446802,48.0981850384359,1.4269624463904316,35
756.09546,252.65918,777.27264,300.05487,0,0.6816668,12,person,79,766.6841,276.357,5.5,756.9097,275.3674,1089615.401997648,6123205.707600835,1089615.154,6123205.241,9.788181694265237,48.09818989260048,1.1364976129457518,34
771.5391,251.7864,790.0947,297.35693,0,0.74716884,12,person,87,780.8169,274.5717,6.0,773.2014,275.4003,1089615.0311813932,6123206.364877047,1089615.1864,6123206.0129,9.788178363166143,48.09819383589817,1.10151115349255,33
782.2587,254.40125,804.27026,300.11145,0,0.4960464,12,person,94,793.2645,277.2564,6.5,786.8087,276.5393,1089615.4185014067,6123206.963471334,1089615.3142,6123206.6557,9.788181842521023,48.09819742713616,1.2588343859269076,34
802.1123,255.34848,824.211,300.9519,0,0.7558544,12,person,102,813.1616,278.1502,7.0,804.61,278.7342,1089615.5409837419,6123207.901700208,1089615.7319,6123207.5036,9.788182942798562,48.0982030559952,0.8832813067785358,34
814.1194,256.7774,837.30164,302.46375,0,0.7150305,12,person,109,825.7105,279.6206,7.5,820.1476,279.4906,1089615.7527167946,6123208.491666626,1089615.6851,6123208.2314,9.788184844828935,48.098206595470046,1.448595621552404,33
831.9998,259.42255,853.71185,306.1039,0,0.5695249,12,person,117,842.8558,282.7632,8.0,835.6598,282.4904,1089616.253634051,6123209.291133197,1089616.2138,6123208.9571,9.78818934464521,48.0982113918305,0.8098229203571046,30
845.977,263.01282,865.5304,306.80655,0,0.7726839,12,person,124,855.7537,284.9097,8.5,848.9531,284.1902,1089616.3520027637,6123209.888124644,1089616.3383,6123209.5734,9.78819022830639,48.0982149734511,1.2463982863640402,32
859.4412,263.99695,880.03406,310.2294,0,0.6693882,12,person,132,869.7376,287.1132,9.0,863.6475,287.0824,1089616.8149894353,6123210.526878399,1089616.7703,6123210.2476,9.788194387386424,48.09821880562232,0.9052798671948064,32
869.60284,264.90903,893.8367,312.30624,0,0.71388566,12,person,139,881.7198,288.6076,9.5,877.0091,287.1742,1089617.0938882548,6123211.070634886,1089616.9092,6123210.859,9.78819689277715,48.09822206786194,2.403000033866892,31
877.7976,266.07623,904.36597,321.31876,0,0.8051262,12,person,147,891.0818,293.6975,10.0,887.9716,291.8584,1089618.2744049863,6123211.466180203,1089617.8018,6123211.3344,9.788207497539378,48.098224440916,0,31
251.34644,347.53247,276.0301,414.78458,0,0.80641687,14,person,3,263.6883,381.1585,0.0,263.6883,381.1585,1089629.241307764,6123185.302291061,1089629.2413,6123185.3023,9.788306014903227,48.09806747175473,0.034972059452515976,24
251.10747,346.60632,277.4904,414.7144,0,0.8038089,14,person,4,264.2989,380.6604,0.5,263.9936,380.9094,1089629.233693862,6123185.3262425335,1089629.2375,6123185.3143,9.788305946506382,48.09806761545081,0.6055458193523989,29
252.26685,342.9477,286.998,411.95114,0,0.8706779,14,person,12,269.6324,377.4494,1.0,267.2672,379.449,1089628.9437820897,6123185.467920457,1089629.2744,6123185.4501,9.78830334218462,48.09806846544289,0.6099037928300676,33
