x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name,frame_index
1176.8055,209.16824,1206.3862,248.48517,0,0.44418308,38,person,35
1143.2329,212.78615,1170.881,263.8463,0,0.43646982,30,person,35
57.100517,448.94983,93.491585,524.39484,0,0.40829164,27,person,35
721.24115,339.03372,776.8,368.32953,0,0.3304713,21,person,35
193.3005,26.221169,211.8717,61.180565,0,0.32478082,36,person,35
283.7114,29.757168,301.76276,73.21678,0,0.26519966,34,person,35
875.58624,452.224,910.2058,534.9066,0,0.889356,1,person,36
518.9704,382.95987,550.9608,449.18613,0,0.8504398,8,person,36
355.88547,475.95602,391.65936,539.4354,0,0.84992176,2,person,36
722.018,286.53568,742.516,352.15094,0,0.8492757,4,person,36
645.909,245.56229,671.2108,296.7948,0,0.8489927,3,person,36
245.8824,336.47256,274.85657,402.1974,0,0.8438565,14,person,36
736.5855,286.82428,756.6959,347.36255,0,0.84080046,5,person,36
278.514,119.12651,299.272,169.13417,0,0.82231784,9,person,36
663.4127,244.34369,685.86273,290.98703,0,0.7988309,12,person,36
169.96619,139.86932,194.11885,186.58891,0,0.7572407,42,person,36
688.05005,442.53348,730.9248,553.3191,0,0.7567261,20,person,36
621.33405,268.1519,642.45593,314.13446,0,0.7499595,7,person,36
713.81323,581.7108,750.2236,634.6544,0,0.73125076,18,person,36
797.5064,555.9849,849.6561,607.4692,0,0.72729194,23,person,36
203.61108,282.52252,225.86043,333.5409,0,0.72029936,17,person,36
160.42845,142.25764,179.96822,188.26822,0,0.71735793,44,person,36
63.62193,276.60983,95.12588,332.04288,0,0.7121316,10,person,36
172.68248,36.727566,187.88728,74.44884,0,0.6983517,13,person,36
818.44977,121.89,836.5994,166.06093,0,0.665314,28,person,36
887.09564,519.16705,943.57623,553.85205,0,0.65042853,16,person,36
533.4028,372.64664,561.37897,419.41882,0,0.64505213,37,person,36
930.2726,159.34865,952.469,201.49919,0,0.6430004,24,person,36
622.08484,555.6282,657.99207,623.7903,0,0.64060646,25,person,36
1042.6914,195.6255,1074.3612,241.182,0,0.63829875,31,person,36
478.495,524.64246,518.61646,574.50476,0,0.6157853,26,person,36
726.9457,338.91376,779.49615,369.33545,0,0.58908725,21,person,36
498.23022,436.87277,537.0858,495.0537,0,0.57799315,41,person,36
157.88606,10.71472,171.8426,45.545105,0,0.5652702,19,person,36
528.93317,443.57925,573.9901,468.83762,0,0.56294924,40,person,36
1143.0231,213.03638,1170.9784,263.6985,0,0.5060605,30,person,36
1176.9855,209.25912,1206.2778,248.38348,0,0.48389935,38,person,36
514.4727,529.1617,550.3023,579.4288,0,0.45407417,32,person,36
226.75581,284.0874,246.51602,335.72476,0,0.37635,11,person,36
876.19086,452.3767,910.93524,535.8721,0,0.888152,1,person,37
723.46783,287.28308,743.7803,350.36542,0,0.86945593,4,person,37
738.98615,287.48322,757.0005,347.6125,0,0.86034155,5,person,37
519.6614,383.16855,552.2646,450.36218,0,0.8600381,8,person,37
355.899,475.9652,391.6426,539.3024,0,0.85110563,2,person,37
647.537,245.836,671.5663,297.62808,0,0.8504392,3,person,37
245.78606,336.60052,274.64224,402.25806,0,0.8444216,14,person,37
278.16013,119.9998,298.7025,169.14311,0,0.8314721,9,person,37
621.5015,268.48935,644.5686,313.45953,0,0.81494325,7,person,37
226.76547,284.07443,246.49173,335.86523,0,0.7880867,11,person,37
169.35509,139.55931,195.49915,186.10304,0,0.779686,42,person,37
688.0017,442.50146,730.9819,553.3839,0,0.76010793,20,person,37
665.0791,243.71623,686.74866,290.40878,0,0.7450369,12,person,37
713.80524,581.7042,750.2799,634.7132,0,0.7369794,18,person,37
797.5149,555.9672,849.6794,607.5904,0,0.73691446,23,person,37
63.633823,276.61697,95.176956,331.93076,0,0.7152511,10,person,37
203.63905,282.53745,225.61172,333.26938,0,0.714672,17,person,37
161.75903,142.59225,180.27959,187.91742,0,0.7045469,44,person,37
622.17535,555.84985,657.99524,623.8224,0,0.6922719,25,person,37
172.52577,36.752483,187.77678,74.3445,0,0.690341,13,person,37
887.52515,519.61487,943.99384,555.85156,0,0.64932644,16,person,37
930.30536,159.3631,952.38544,201.46092,0,0.64583147,24,person,37
817.8157,122.08711,836.22534,165.88008,0,0.6321643,28,person,37
478.5025,524.63165,518.60596,574.3977,0,0.62844884,26,person,37
498.5421,437.07758,537.0429,494.5832,0,0.62016594,41,person,37
1042.6927,195.58615,1074.3354,241.13486,0,0.6099521,31,person,37
531.2544,444.0607,574.48627,469.03024,0,0.59363556,40,person,37
533.86017,372.66925,561.49243,419.58536,0,0.5737399,37,person,37
724.226,341.1202,780.6634,369.43326,0,0.53441864,21,person,37
157.77924,10.721125,171.04697,45.073353,0,0.5051339,19,person,37
1143.0386,213.008,1170.9789,263.65994,0,0.477543,30,person,37
514.46387,529.1397,550.33844,579.5203,0,0.46018028,32,person,37
1176.8865,209.20883,1206.3198,248.36993,0,0.4032945,38,person,37
56.23709,447.62433,93.08008,526.27155,0,0.33640674,27,person,37
474.6234,439.2972,496.876,484.69315,0,0.30521873,22,person,37
877.18384,452.66345,912.1082,535.4305,0,0.903511,1,person,38
521.6499,384.4212,554.1873,452.87408,0,0.87688214,8,person,38
650.6547,245.51064,673.5041,297.81366,0,0.86327153,3,person,38
245.74797,335.75943,274.48608,401.9806,0,0.8572198,14,person,38
355.89206,475.95248,391.6652,539.37335,0,0.8518103,2,person,38
724.4429,288.19568,749.1123,352.2923,0,0.84883475,4,person,38
739.1331,288.58392,761.8584,346.73477,0,0.82734245,5,person,38
621.7456,268.2808,647.37604,313.7954,0,0.82386625,7,person,38
277.61044,121.42659,298.13525,169.56978,0,0.8169457,9,person,38
668.55,243.31244,688.43945,289.37518,0,0.79557997,12,person,38
226.7177,284.0788,246.57953,335.84253,0,0.7881541,11,person,38
688.0234,442.50366,730.4064,553.0627,0,0.76236033,20,person,38
713.73584,581.6484,750.21674,634.7275,0,0.7497437,18,person,38
797.5187,556.00635,849.6623,607.58984,0,0.74487364,23,person,38
63.630283,276.61667,95.23224,332.03647,0,0.7199777,10,person,38
203.60071,282.53046,225.80588,333.55847,0,0.71746594,17,person,38
172.31674,36.67459,188.22357,74.49055,0,0.70022184,13,person,38
621.6553,555.6921,657.95306,623.3138,0,0.69298863,25,person,38
175.82799,139.13867,196.44286,184.85306,0,0.68996495,42,person,38
164.42105,141.95937,180.25435,186.22513,0,0.65984595,44,person,38
498.54785,437.14438,537.03406,494.28503,0,0.6572904,41,person,38
816.4681,121.7935,834.8144,163.18025,0,0.6539248,28,person,38
930.27277,159.34567,952.4649,201.47418,0,0.650625,24,person,38
887.23413,521.0797,943.6089,557.33453,0,0.6422414,16,person,38
1042.6082,195.63231,1074.3551,241.16658,0,0.62968326,31,person,38
478.5035,524.6497,518.4991,574.3766,0,0.6296831,26,person,38
532.98004,444.31165,575.0839,469.40915,0,0.5785929,40,person,38
157.78935,11.527311,170.15076,44.473186,0,0.5769718,19,person,38
534.62134,372.38712,561.8182,419.41138,0,0.55191916,37,person,38
1143.0619,213.0328,1170.9777,263.72354,0,0.4864335,30,person,38
514.5223,529.1953,550.34955,579.5796,0,0.4733816,32,person,38
1176.795,209.19589,1206.2831,248.49323,0,0.4729022,38,person,38
725.06946,340.4811,783.2401,370.03156,0,0.4459294,21,person,38
56.462875,447.7146,93.33365,526.16235,0,0.36543855,27,person,38
474.5991,439.31424,496.81635,484.71112,0,0.31482115,22,person,38
877.8876,453.50937,913.41345,535.7987,0,0.9099485,1,person,39
724.90234,289.33984,752.8978,353.216,0,0.87259305,4,person,39
245.87238,335.13806,274.50082,402.53256,0,0.8668588,14,person,39
355.8844,475.95676,391.66934,539.4277,0,0.8474492,2,person,39
654.5776,245.53908,675.51855,297.4346,0,0.83564866,3,person,39
623.3733,268.54166,648.51697,313.41336,0,0.81779766,7,person,39
522.8162,385.85577,553.71796,454.44342,0,0.8127602,8,person,39
276.53415,122.848206,297.93713,171.01085,0,0.79631555,9,person,39
671.7062,243.82658,690.74493,289.60037,0,0.79508,12,person,39
226.73468,284.01044,246.67928,335.91003,0,0.79210925,11,person,39
165.62857,142.67534,182.79015,187.08253,0,0.7616085,44,person,39
688.005,442.47726,730.6575,553.25214,0,0.76054645,20,person,39
178.55989,138.97704,195.92221,184.0385,0,0.73921174,42,person,39
797.5136,555.93097,849.71234,607.56116,0,0.72615486,23,person,39
203.58305,282.50598,225.85449,333.71295,0,0.71803147,17,person,39
63.61962,276.6151,95.231636,332.18097,0,0.7150171,10,person,39
713.8658,581.6741,750.341,634.61755,0,0.7144079,18,person,39
887.67694,524.35504,946.04095,560.138,0,0.69977593,16,person,39
725.50385,341.39926,787.1551,370.44055,0,0.6915823,21,person,39
621.6735,555.64185,657.9486,623.9895,0,0.650076,25,person,39
930.4095,159.36353,952.34546,201.45415,0,0.6470513,24,person,39
478.51468,524.6697,518.7574,574.4353,0,0.6288836,26,person,39
1042.6185,195.64285,1074.3458,241.15987,0,0.62208515,31,person,39
534.0791,372.63248,561.5388,419.08896,0,0.6014732,37,person,39
498.6984,437.0265,536.9228,493.98132,0,0.6013204,41,person,39
172.21306,36.58465,188.23782,73.83478,0,0.5747423,13,person,39
816.5298,121.89317,833.1653,160.7284,0,0.572548,28,person,39
157.50012,11.442446,169.99638,44.622303,0,0.56067204,19,person,39
738.9786,289.5198,768.79376,347.11096,0,0.5530457,5,person,39
534.78613,444.4353,575.80835,470.22482,0,0.54653573,40,person,39
1143.0608,213.02196,1170.9832,263.74445,0,0.48508337,30,person,39
1176.7955,209.20555,1206.2504,248.49228,0,0.46990508,38,person,39
514.06415,529.1931,550.3614,579.45123,0,0.4651188,32,person,39
353.21548,314.6722,382.353,373.2423,0,0.3651416,15,person,39
56.43717,447.50677,93.35088,526.22406,0,0.32555154,27,person,39
474.92096,439.44534,496.6343,484.6813,0,0.31383562,22,person,39
168.50728,13.7097435,181.55902,46.262527,0,0.3093489,43,person,39
878.0609,453.69675,913.8652,535.64777,0,0.9101833,1,person,40
725.27716,290.39783,754.0206,353.96252,0,0.88996357,4,person,40
246.1473,335.02264,274.2088,402.87097,0,0.8595428,14,person,40
656.6852,245.39223,676.68054,296.95987,0,0.8466597,3,person,40
355.88403,475.9568,391.66428,539.4532,0,0.84593683,2,person,40
740.2326,290.01938,769.4486,347.76086,0,0.8193695,5,person,40
523.3512,386.6228,553.87036,452.62323,0,0.8173052,8,person,40
673.12897,244.59317,692.5063,290.89847,0,0.81644166,12,person,40
275.69287,123.26456,297.40262,171.18744,0,0.7986783,9,person,40
226.54572,284.02075,246.69275,335.98114,0,0.7835507,11,person,40
179.37804,138.76764,196.76634,183.8947,0,0.76240444,42,person,40
687.9941,442.47473,730.65625,553.2794,0,0.7604545,20,person,40
797.53174,555.9262,849.6946,607.4689,0,0.72611547,23,person,40
625.5405,268.06732,647.4921,313.58127,0,0.7136338,7,person,40
63.623306,276.60992,95.24596,332.19568,0,0.7118344,10,person,40
713.836,581.6703,750.3412,634.5894,0,0.71171004,18,person,40
203.57591,282.54926,225.75397,333.63733,0,0.7087004,17,person,40
887.5097,526.26776,946.57983,561.16095,0,0.67806524,16,person,40
166.06415,141.27928,186.13716,188.87996,0,0.65580803,44,person,40
930.4542,159.34628,952.2374,201.42168,0,0.65232134,24,person,40
1042.6248,195.65305,1074.3529,241.17929,0,0.6309709,31,person,40
478.51492,524.66925,518.78046,574.4545,0,0.62896574,26,person,40
498.6426,437.02573,536.9464,494.2467,0,0.62510395,41,person,40
621.8621,555.60583,657.8783,624.054,0,0.62152743,25,person,40
157.44571,11.109198,169.88335,44.507523,0,0.6117653,19,person,40
726.07324,341.23428,788.4738,371.0929,0,0.5976923,21,person,40
534.2906,372.4786,561.8466,418.40005,0,0.58027333,37,person,40
172.20242,36.525833,188.49045,74.06007,0,0.5763018,13,person,40
534.0632,444.00613,575.9887,470.63638,0,0.5229668,40,person,40
1143.059,213.02513,1170.9736,263.73657,0,0.48993093,30,person,40
815.7249,121.44609,832.76196,161.72372,0,0.4828853,28,person,40
168.51387,13.787735,181.44543,46.13597,0,0.47569773,43,person,40
1176.8119,209.20973,1206.2242,248.46771,0,0.4703264,38,person,40
514.22003,529.1954,550.334,579.4549,0,0.4593272,32,person,40
353.47763,308.82675,383.88913,373.04074,0,0.3428812,15,person,40
56.461136,447.4717,93.34913,526.2275,0,0.3153984,27,person,40
474.8889,439.37488,496.6712,484.6757,0,0.31535223,22,person,40
246.4008,334.95715,273.6918,403.172,0,0.87162465,14,person,41
728.70605,291.35956,755.6874,355.0106,0,0.867229,4,person,41
355.88376,475.96945,391.6599,539.506,0,0.8458934,2,person,41
524.2836,387.853,554.4451,452.33044,0,0.83452725,8,person,41
659.544,245.50322,679.021,297.4299,0,0.8302185,3,person,41
226.61462,284.37872,246.76743,335.99146,0,0.7894973,11,person,41
275.18463,123.038345,296.65543,172.06818,0,0.7804766,9,person,41
673.59534,245.52525,696.30786,291.11905,0,0.77856016,12,person,41
688.00555,442.4838,730.62634,553.23914,0,0.7613735,20,person,41
167.12488,142.43298,191.87947,192.0139,0,0.75234103,44,person,41
797.54834,555.9391,849.69586,607.4223,0,0.7367243,23,person,41
713.76794,581.7204,750.1532,634.51447,0,0.72725546,18,person,41
63.614223,276.60406,95.37875,332.24582,0,0.7180968,10,person,41
745.83234,291.23563,768.7787,350.21942,0,0.71773773,5,person,41
203.56012,282.65298,225.812,333.67123,0,0.71435153,17,person,41
886.34204,528.1559,948.26666,564.4747,0,0.712033,16,person,41
180.80275,138.3093,200.15828,186.31201,0,0.70921814,42,person,41
930.3829,159.33574,952.2985,201.4379,0,0.6583656,24,person,41
791.5665,160.98427,817.1814,215.65332,0,0.65701663,45,person,41
621.6723,555.5485,657.94,624.3011,0,0.65277326,25,person,41
498.70435,436.78116,536.8921,493.9568,0,0.64723015,41,person,41
633.4152,268.1628,648.23303,311.00876,0,0.6405131,7,person,41
478.52335,524.6719,518.7078,574.64685,0,0.6392263,26,person,41
1042.614,195.65236,1074.361,241.17738,0,0.6341977,31,person,41
167.86653,13.615736,181.3609,45.346706,0,0.6089977,43,person,41
534.1897,372.1606,561.9241,418.57928,0,0.5982307,37,person,41
172.3258,36.83796,188.00063,73.878174,0,0.5931128,13,person,41
156.71622,10.509153,170.14648,44.411133,0,0.56918794,19,person,41
879.3823,457.1293,914.0958,534.75507,0,0.55081135,1,person,41
533.5213,443.71417,577.1328,471.39578,0,0.49973944,40,person,41
1143.0497,213.01001,1170.9784,263.7359,0,0.48652807,30,person,41
514.28235,529.19446,550.31433,579.5456,0,0.48236638,32,person,41
1176.8157,209.20499,1206.2457,248.46414,0,0.47447485,38,person,41
815.33405,122.00981,830.07495,157.6395,0,0.42793396,28,person,41
353.7393,299.56943,383.88217,368.78152,0,0.38534993,15,person,41
56.56526,447.73834,93.46647,526.3745,0,0.34372756,27,person,41
731.23755,341.44202,792.3565,372.0885,0,0.31919768,21,person,41
474.6655,439.28955,496.84482,484.7241,0,0.30025545,22,person,41
879.54974,459.38892,914.72253,537.6701,0,0.90133995,1,person,42
246.82462,334.50397,273.50488,402.9763,0,0.86057574,14,person,42
733.3376,291.83978,756.8627,356.29233,0,0.8603029,4,person,42
355.8853,476.02722,391.6679,539.54504,0,0.8476359,2,person,42
749.693,291.67065,770.5651,351.66235,0,0.8241969,5,person,42
525.27856,387.56094,555.103,457.24408,0,0.82394224,8,person,42
661.3361,245.72096,682.1591,299.2134,0,0.81142026,3,person,42
675.69025,246.49611,698.18915,290.96277,0,0.80064327,12,person,42
226.45438,284.35394,247.10683,335.96597,0,0.8001153,11,person,42
275.1924,122.931915,294.8791,171.91815,0,0.7966419,9,person,42
167.98158,141.52551,192.23016,190.0293,0,0.78213865,44,person,42
635.8097,268.40662,650.6459,312.15295,0,0.7751962,7,person,42
687.997,442.4967,730.58374,553.2051,0,0.7608989,20,person,42
183.0281,138.38837,204.8512,185.7038,0,0.7571643,42,person,42
886.26434,525.9774,950.5642,565.7509,0,0.74575627,16,person,42
792.1653,162.2697,817.68494,216.47067,0,0.7434749,45,person,42
713.71594,581.6864,750.0789,634.5107,0,0.74231005,18,person,42
797.52716,555.9554,849.7139,607.5837,0,0.73456824,23,person,42
63.61783,276.61096,95.34442,332.24146,0,0.7195778,10,person,42
203.51024,282.79364,225.7942,333.7084,0,0.71478486,17,person,42
930.4103,159.34343,952.2068,201.42883,0,0.66148496,24,person,42
621.58716,555.5736,657.9543,624.32935,0,0.6582638,25,person,42
498.7152,436.66852,536.8372,493.75293,0,0.64183,41,person,42
1042.6388,195.67448,1074.342,241.19633,0,0.63802654,31,person,42
478.49792,524.7119,518.7103,574.7981,0,0.6257235,26,person,42
533.8393,372.52985,562.5318,418.58923,0,0.6178989,37,person,42
735.1019,343.7938,797.1264,372.82394,0,0.61073226,21,person,42
354.31458,302.64468,381.6174,367.43604,0,0.5704541,15,person,42
172.1362,36.070183,187.87282,73.840965,0,0.5294751,13,person,42
534.1808,445.29163,577.8234,472.3522,0,0.49965072,40,person,42
1143.0837,213.05365,1170.939,263.71158,0,0.49768347,30,person,42
514.35614,529.20483,550.3369,579.6302,0,0.48873115,32,person,42
815.019,121.98477,829.42944,157.08545,0,0.48384464,28,person,42
1176.8296,209.21747,1206.2032,248.45319,0,0.474287,38,person,42
156.34315,10.330055,170.78761,44.540134,0,0.42158195,19,person,42
56.519127,447.8052,93.49005,526.3617,0,0.36718974,27,person,42
474.5769,439.35672,496.86688,484.73724,0,0.2958351,22,person,42
880.0847,460.72763,915.8348,541.6551,0,0.9016697,1,person,43
246.84384,334.49612,273.21344,402.222,0,0.85769343,14,person,43
735.49524,291.77457,759.22345,356.4148,0,0.8519515,4,person,43
355.8895,476.03363,391.665,539.4788,0,0.84825426,2,person,43
525.81506,388.47644,555.3838,457.62866,0,0.8150712,8,person,43
662.14886,245.88786,685.76953,299.42728,0,0.80853635,3,person,43
274.69788,123.374985,293.9966,171.26535,0,0.80281657,9,person,43
168.40346,142.26814,194.51839,189.51335,0,0.8027939,44,person,43
226.1138,284.3298,247.17535,335.98764,0,0.8016356,11,person,43
183.50862,138.88068,207.64156,186.93929,0,0.80025136,42,person,43
751.7971,291.83966,772.12946,352.60852,0,0.7782558,5,person,43
676.09174,246.34671,699.56104,292.20377,0,0.7710684,12,person,43
688.0023,442.50455,730.5561,553.0718,0,0.7600235,20,person,43
713.81213,581.6874,750.06177,634.48846,0,0.74778306,18,person,43
792.92505,161.90236,818.81946,216.9364,0,0.73504376,45,person,43
797.5198,555.95795,849.78314,607.62036,0,0.73455644,23,person,43
63.615864,276.62115,95.33678,332.17056,0,0.7210525,10,person,43
203.49606,282.79105,225.88449,333.77747,0,0.71401787,17,person,43
886.95465,525.6952,951.11694,566.4983,0,0.7046841,16,person,43
637.0117,268.21106,652.08453,312.7792,0,0.66992,7,person,43
930.4203,159.35355,952.17645,201.41275,0,0.65921366,24,person,43
621.75696,555.77313,657.9835,623.68134,0,0.65203464,25,person,43
498.86456,436.78705,536.859,493.7041,0,0.6501664,41,person,43
533.2879,372.54025,562.6337,418.75278,0,0.6479552,37,person,43
1042.6215,195.68065,1074.3429,241.1838,0,0.6391486,31,person,43
478.56763,524.69434,518.5432,575.027,0,0.63102597,26,person,43
354.38635,303.91977,380.69284,367.2707,0,0.58729917,15,person,43
737.62854,345.11407,798.4374,374.11624,0,0.578908,21,person,43
814.9063,122.289215,829.41785,158.20602,0,0.5613048,28,person,43
172.37897,35.638397,188.27133,73.54708,0,0.52473456,13,person,43
514.4538,529.2143,550.3408,579.6555,0,0.51228887,32,person,43
534.40674,445.57352,578.27826,473.4111,0,0.51113075,40,person,43
1143.0798,213.06102,1170.9432,263.6996,0,0.49241832,30,person,43
1176.8295,209.21521,1206.1967,248.43158,0,0.47427648,38,person,43
156.04547,10.084776,170.61389,44.394093,0,0.3822482,19,person,43
56.62018,447.80365,93.43807,526.3542,0,0.36853662,27,person,43
474.7801,439.43658,496.74387,484.70172,0,0.31782374,22,person,43
882.36536,462.99158,917.454,545.55164,0,0.89208424,1,person,44
662.0442,246.35991,691.4149,301.40762,0,0.8454546,3,person,44
355.89175,476.03555,391.65845,539.4432,0,0.8454079,2,person,44
246.85118,333.86252,272.79996,400.2574,0,0.8423235,14,person,44
742.8434,292.0267,761.6931,357.9638,0,0.83522356,4,person,44
171.10175,143.3322,193.30086,187.5474,0,0.8154638,44,person,44
225.79837,284.40268,247.24991,335.9313,0,0.80865246,11,person,44
756.17645,292.53668,773.29034,348.96814,0,0.8007597,5,person,44
527.51984,389.2763,555.5041,456.25003,0,0.7938036,8,person,44
273.05524,123.515976,293.45218,174.74925,0,0.78287446,9,person,44
687.9673,442.4935,730.8535,553.28107,0,0.76246786,20,person,44
637.32184,268.15646,658.8418,314.7819,0,0.751484,7,person,44
184.63083,138.85767,208.24641,185.73262,0,0.748761,42,person,44
713.7746,581.6797,750.10016,634.51697,0,0.7417449,18,person,44
797.5317,555.9377,849.7852,607.5109,0,0.7318143,23,person,44
63.597664,276.594,95.56764,332.34546,0,0.7242507,10,person,44
203.47423,282.6179,226.08543,334.04834,0,0.7194339,17,person,44
794.30164,165.83513,820.2691,216.21773,0,0.69200444,45,person,44
676.1792,246.04747,702.1837,292.62537,0,0.6792513,12,person,44
353.9916,303.19086,380.95215,368.15375,0,0.67055017,15,person,44
930.4312,159.39395,952.163,201.42044,0,0.66481596,24,person,44
499.02042,436.81284,536.8957,493.50916,0,0.6624414,41,person,44
1042.6254,195.69728,1074.3602,241.18112,0,0.64768726,31,person,44
621.81866,555.7592,657.9832,623.7675,0,0.6417388,25,person,44
746.3675,345.06912,801.7161,375.42773,0,0.6326738,21,person,44
478.60605,524.7092,518.50775,575.1224,0,0.6302354,26,person,44
887.33356,528.5895,953.55804,568.36536,0,0.54726964,16,person,44
532.7948,372.40964,562.226,419.36432,0,0.53304833,37,person,44
514.4535,529.2156,550.338,579.7437,0,0.5143314,32,person,44
171.49268,33.443745,188.10349,74.06707,0,0.51297325,13,person,44
1143.0193,213.0482,1170.9768,263.71924,0,0.5064806,30,person,44
1176.7714,209.2135,1206.3121,248.4505,0,0.4918335,38,person,44
534.6986,443.93408,579.87366,474.97543,0,0.48370108,40,person,44
56.401627,447.8907,93.32816,526.3725,0,0.45822275,27,person,44
813.43365,121.53018,828.79553,158.94984,0,0.43251136,28,person,44
474.83826,439.4091,496.7605,484.7066,0,0.3458676,22,person,44
885.298,464.24884,919.3958,546.02277,0,0.8838773,1,person,45
662.9597,246.32346,690.7518,300.36945,0,0.85376376,3,person,45
355.87042,476.01187,391.69107,539.5464,0,0.84699446,2,person,45
247.13428,333.05414,273.0622,399.91797,0,0.844276,14,person,45
173.89317,141.97124,193.38678,187.5451,0,0.82548887,44,person,45
744.7388,292.56396,768.6208,357.11044,0,0.8217264,4,person,45
225.62885,284.38318,247.3933,335.96512,0,0.8176391,11,person,45
756.9344,292.60327,776.9137,351.8978,0,0.7950746,5,person,45
185.63768,139.15053,210.82939,186.68222,0,0.7714494,42,person,45
272.5216,124.34688,293.0283,175.81532,0,0.76957744,9,person,45
687.96375,442.4948,730.841,553.1512,0,0.76231146,20,person,45
683.02454,246.01134,702.8843,293.23553,0,0.7619639,12,person,45
637.7677,269.4054,662.7525,314.33994,0,0.758573,7,person,45
797.1189,163.99306,820.3246,215.0185,0,0.75318605,45,person,45
529.874,389.8706,555.2101,455.27274,0,0.75048053,8,person,45
888.6108,528.396,956.2624,571.1008,0,0.7444393,16,person,45
797.5441,555.9438,849.78864,607.45953,0,0.74311644,23,person,45
713.72485,581.685,750.07916,634.5126,0,0.74266106,18,person,45
63.58104,276.59982,95.69124,332.4019,0,0.72790277,10,person,45
203.47775,282.63986,226.13031,334.04053,0,0.7257151,17,person,45
498.91193,436.69373,537.04193,493.6024,0,0.7055703,41,person,45
930.4164,159.40216,952.18677,201.4151,0,0.6662264,24,person,45
1042.588,195.68217,1074.3672,241.15837,0,0.64607596,31,person,45
622.1656,555.9443,657.9277,622.57196,0,0.6436907,25,person,45
478.60025,524.70966,518.42255,575.04724,0,0.631185,26,person,45
747.0485,346.9635,804.0937,376.0075,0,0.5939824,21,person,45
514.3232,529.2131,550.35034,579.5051,0,0.4975871,32,person,45
56.30106,448.04477,93.385445,526.37286,0,0.49326426,27,person,45
1143.0817,213.31064,1170.8721,263.77652,0,0.47878063,30,person,45
1176.7996,209.20119,1206.3018,248.42865,0,0.4737957,38,person,45
532.3925,372.53543,562.36743,419.62762,0,0.45489106,37,person,45
171.07562,30.852226,188.25873,74.10275,0,0.45075345,13,person,45
353.20987,302.52576,381.61887,367.01996,0,0.4453611,15,person,45
536.9582,445.37537,581.52905,475.96994,0,0.38897768,40,person,45
474.348,439.4286,496.87762,484.75507,0,0.31662807,22,person,45
812.4202,120.204834,828.3418,156.1716,0,0.25326058,28,person,45
886.3449,464.6473,920.95514,547.2495,0,0.8898612,1,person,46
664.1767,246.51465,691.25433,300.78238,0,0.86577034,3,person,46
247.08884,333.25763,272.61795,398.6296,0,0.850204,14,person,46
355.82114,476.02475,391.6664,539.503,0,0.8458627,2,person,46
745.0114,293.03528,771.84656,358.61932,0,0.84383786,4,person,46
225.69214,284.37976,247.41258,335.9906,0,0.81757265,11,person,46
758.6958,293.39096,780.28406,355.71588,0,0.8165917,5,person,46
637.8207,269.46622,663.6903,313.82373,0,0.79871815,7,person,46
272.13184,124.757935,292.11966,175.5902,0,0.79606867,9,person,46
685.5468,246.3736,703.5808,292.17288,0,0.7879428,12,person,46
176.95671,142.22774,193.5713,186.31749,0,0.7726619,44,person,46
797.58014,556.4601,849.6849,606.9596,0,0.770377,23,person,46
687.99176,442.48956,730.793,553.1571,0,0.75737566,20,person,46
713.7169,581.6814,750.04535,634.48505,0,0.7418452,18,person,46
890.5043,529.7479,957.36224,572.97736,0,0.739653,16,person,46
203.51952,282.6702,225.95882,333.8438,0,0.7179111,17,person,46
63.611282,276.62405,95.28772,332.08453,0,0.7137061,10,person,46
353.06784,305.5495,380.5683,367.48196,0,0.7048993,15,person,46
499.18652,436.9756,537.0117,492.46948,0,0.6848778,41,person,46
189.74077,139.1224,208.30614,183.43509,0,0.6803032,42,person,46
930.50934,159.41438,952.0824,201.37479,0,0.65644044,24,person,46
622.3335,555.95703,657.90094,622.40955,0,0.6461195,25,person,46
1042.5823,195.68076,1074.3431,241.12564,0,0.63112396,31,person,46
746.05646,347.6041,805.6123,376.45392,0,0.6247765,21,person,46
799.2014,164.7743,821.04254,214.45396,0,0.6160514,45,person,46
478.60114,524.7122,518.091,574.86725,0,0.5875591,26,person,46
530.6216,390.099,556.5874,458.50836,0,0.5526705,8,person,46
56.37322,447.9709,93.36066,526.40234,0,0.4643165,27,person,46
1176.8386,209.19917,1206.2441,248.40146,0,0.45736727,38,person,46
1143.1096,213.30719,1170.8541,263.75867,0,0.45609277,30,person,46
514.4701,529.209,550.28876,579.8756,0,0.45496035,32,person,46
539.3247,447.93304,581.90204,476.92923,0,0.417236,40,person,46
532.2955,372.45453,562.1024,422.2078,0,0.35423607,37,person,46
474.6916,439.4872,496.67926,484.6643,0,0.35035115,22,person,46
812.1223,120.93631,829.08435,157.55145,0,0.33696327,28,person,46
171.56593,31.774723,187.82613,74.01204,0,0.31950778,13,person,46
888.66595,466.886,924.4875,547.75385,0,0.88876384,1,person,47
745.7327,294.5525,780.7809,360.91205,0,0.8645769,4,person,47
666.826,245.86502,692.3381,300.2106,0,0.85590476,3,person,47
247.04697,333.12628,272.10297,397.51083,0,0.84444964,14,person,47
355.82645,476.02744,391.6687,539.5316,0,0.8399913,2,person,47
761.007,294.99075,785.7008,352.39474,0,0.83340615,5,person,47
225.35326,284.7489,247.26007,336.04727,0,0.8110324,11,person,47
271.65753,125.86914,291.1422,175.38945,0,0.8108711,9,person,47
